Lessonid,Description,Courseid,Id
66,66. Deleting activity on the server,33,7289
66,66. Cleaning up the form,34,7618
66,66. Mocks,32,7072
66,66. Selector de Actores - Componente Tabla,31,7017
66,66. Orden de Declaración de los Proveedores de Configuración,30,6896
66,"66. Practicando con el DOM - Query Selector, getElementById, getElementsByClassName",29,6593
66,66. Adding the nav links,25,5148
66,66. Estilos de los formularios,28,6409
66,66. Adding Pagination Part 3,24,4824
66,66. Creacion de un componente simple,22,4574
66,66. Agregar Logica al Hook Componente - Parte 1,21,4342
66,66. Manejo de Menu con Sesion,20,4124
66,66. Crear Token - Parte 2,17,4001
66,66. Control Autocomplete - Parte 1,14,3590
66,66. Agregar Microservices Endpoints al API Gateway,15,3749
66,66. Manejo de Menu con Sesion,13,3326
66,66. Adding Transitions between States,12,3200
66,66. Dispatching Custom Events,11,3148
66,66. Module Introduction,9,2677
66,66. Why Use Angular?,10,2908
66,66. Understanding Outlines,8,2358
66,66. Property &amp; Event Binding Overview,3,1065
66,66. Overriding Properties &amp; The protected Modifier,2,805
66,66. An Error Message! No Reason To Panic!,1,431
66,66. Creating the edit Form,6,1890
66,66. Module Introduction,7,2118
66,66. Understanding Keys,5,1548
67,67. Outputting Conditional Content,5,1547
67,67. Exploring the MonDB Compass,7,2167
67,67. Finishing the Edit Feature,6,1891
67,67. Using console.log() to look into the Code,1,432
67,67. Getters &amp; Setters,2,806
67,67. Binding to Custom Properties,3,1064
67,67. Presenting the Core Features to the User,8,2357
67,67. Important: Creating a New Project with the CLI,10,2907
67,67. Case 1: Container to WWW Communication,9,2710
67,67. Configuring Custom Events,11,3149
67,67. Using Multiple Transitions,12,3199
67,67. Manejo de Salir Sesion,13,3325
67,67. Composition de Multiples Microservices Request,15,3748
67,67. Control Autocomplete - Parte 2,14,3589
67,67. Darle Seguridad a los Controllers,17,4002
67,67. Manejo de Salir Sesion,20,4123
67,67. Agregar Logica al Hook Componente - Parte 2,21,4343
67,67. Especificando imagenes en JSX,22,4575
67,67. Adding the search functionality,24,4823
67,67. Terminando la barra lateral,28,6410
67,67. Routing in code,25,5149
67,67. Query Selector All,29,6592
67,67. User Secrets,30,6877
67,67. Selector de Actores - Arrastrando Elementos,31,7018
67,67. Pruebas de Integración,32,7071
67,67. Creating a reusable text area,34,7619
67,67. Summary of section 6,33,7288
67,67. Errores Comunes en C Sharp,35,7655
67,67. Reclamos. Claims. Parte II,36,7762
67,67. Details &amp; Settings Pages,39,8054
67,67. Targeted Selectors,38,7929
67,67. Galería de trabajos (Parte I),40,8293
67,67. Que es el diseño adaptable y que vamos aprender en esta sección,41,8524
67,67. Arrays,42,8751
67,67. Añadir Fuentes,46,9296
67,67. Updating the Post Model,43,8947
67,67. Manejo de errores con el Fetch Api,45,9003
67,67. 67. Ejercicio 4,47,9554
67,67. 67. Ajuste Photo Filter,49,9838
68,68. 68. Remover Contaminación de Color,49,9839
68,68. 68. Ejercicio 5,47,9555
68,68. Petición usando ajax de RxJs - catchError,45,9001
68,68. Displaying pins on a map,43,8948
68,68. Propiedades de las Fuentes,46,9295
68,68. Instrucción If,42,8752
68,68. El Meta Viewport,41,8525
68,68. Galería de trabajos (Parte II) - Diseño Responsive,40,8294
68,68. nth-child Pseudo Selectors,38,7928
68,68. Profile &amp; Login Page,39,8053
68,68. Políticas en Identity. Parte I,36,7761
68,68. Diapositivas - Resumen Sección Sintaxis Avanzada,35,7654
68,68. Introduction,33,7287
68,68. Creating a reusable select input,34,7620
68,68. Pruebas Unitarias con Entity Framework Core,32,7070
68,68. Conclusión,31,7019
68,68. Línea de Comandos,30,6897
68,68. Manipular el navegador y obtener datos con Javascript,29,6591
68,68. Adding a toast service for notifications,25,5183
68,68. Colores de los encabezados de la barra lateral,28,6411
68,68. Adding CORS Support to the API,24,4830
68,68. Duplicar un solo componente,22,4576
68,68. Configuracion de Firebase Storage para manejo de archivos,21,4344
68,68. Seguridad en componentes Angular,20,4122
68,68. Darle Seguridad a los Controllers Parte 2,17,4003
68,68. Boton Grupal y Submit Validation,14,3588
68,68. Creacion de Message Handler en el API Gateway,15,3747
68,68. Seguridad en componentes Angular,13,3324
68,68. Build more Complex Triggers with More States,12,3198
68,68. Adding Enhancements &amp; Modal Animations,11,3150
68,68. Case 2: Container to Local Host Machine Communication,9,2711
68,68. Creating a New Ionic Angular Project,10,2906
68,68. Styling the Headline of the Core Features Section,8,2356
68,68. Assigning an Alias to Custom Properties,3,1063
68,68. Static Methods &amp; Properties,2,807
68,68. Next-Level Debugging with the Chrome<br><span>Devtools &amp; Breakpoints</span>,1,433
68,68. Updating Posts on the Server,6,1892
68,68. Useful Resources &amp; Links,7,2119
68,68. Adding Conditional Return Statements,5,1546
69,69. Demo App: Adding a Chart,5,1545
69,69. Module Introduction,7,2153
69,69. Re-Organizing Backend Routes,6,1893
69,69. Testing Code Changes Directly in the<br><span>Devtools</span>,1,434
69,69. Abstract Classes,2,808
69,69. Binding to Custom Events,3,1062
69,69. Preparing the Content of the Key Feature Area,8,2355
69,69. Important: CSS Utility Attributes,10,2905
69,69. Case 3: Container to Container Communication,9,2712
69,69. Wrap Up,11,3151
69,69. Configuring Elegant Transitions When Using Many States,12,3197
69,69. Crear Libro Service,13,3323
69,69. Configuracion de Message Handler,15,3746
69,69. Botones de tipo action,14,3587
69,69. Seguridad Generica para Controllers,17,4004
69,69. Crear Libro Service,20,4121
69,69. Guardar imagen de perfil de usuario - Parte 1,21,4345
69,69. Extrayendo JSX a nuevos componentes,22,4577
69,69. Summary of section 6,24,4822
69,69. HTML para las secciones,28,6412
69,69. Adding an Angular route guard,25,5184
69,69. ¿Que es un evento? + Eventos de raton,29,6590
69,69. Consideraciones de Seguridad,30,6876
69,69. Introducción,31,6970
69,69. Pruebas de Integración con Entity Framework Core,32,7077
69,69. Creating a reusable date input,34,7621
69,69. What is MobX?,33,7286
69,69. Códi Fuente - Sección Sintaxis Avanzada,35,7653
69,69. Políticas en Identity. Parte II,36,7760
69,69. Project Intro,39,8052
69,69. before &amp; after Pseudo Selectors,38,7927
69,69. Galería de trabajos (Parte III) - Códi Javascript de la galería,40,8295
69,69. Adaptando nuestro contenido automáticamente,41,8526
69,69. Jue - ¿Cuántos dedos ten?,42,8753
69,69. Bordes,46,9294
69,69. getJSON,45,9000
69,69. Displaying shared images,43,8928
69,69. 69. Ejercicio 6,47,9556
69,69. 69. Ajuste Black &amp; White,49,9840
70,70. 70. Preparando el Espacio De Trabajo,49,9841
70,70. 70. Ejercicio 7,47,9557
70,70. Diferencias entre getJson y ajax,45,8999
70,70. Android Images,43,8927
70,70. Sombras,46,9293
70,70. Bucles con for,42,8754
70,70. Mediaqueries,41,8527
70,70. Sección de acerca de,40,8296
70,70. Box Shadows,38,7926
70,70. Main Header,39,8051
70,70. Documentación. Presentación - Sección 6. Seguridad con Identity Core,36,7759
70,70. El Espacio de Nombre System.IO,35,7652
70,70. Setting up MobX,33,7285
70,70. Date-FNS,34,7622
70,70. Instalando Postman,31,7021
70,70. Introducción al Módulo 8 - Temas Avanzados,32,7069
70,70. Introducción al Módulo 7,30,6874
70,"70. Eventos de teclado y foco, etc",29,6589
70,70. Adding a dummy route,25,5185
70,70. CSS para las secciones,28,6413
70,70. Introduction,24,4820
70,70. Anidamiento de componentes,22,4578
70,70. Guardar imagen de perfil de usuario - Parte 3,21,4346
70,70. Agregar Servicio Book,20,4120
70,70. Registrar Nuevo Usuario en Core Identity,17,4005
70,70. Spinner loading en Angular,14,3602
70,70. Consultas de Microservices en Middleware,15,3745
70,70. Agregar Servicio Book,13,3322
70,70. Understand the Re-Usability of Triggers,12,3196
70,70. Useful Resources &amp; Links,11,3152
70,70. Analyzing the Demo App,9,2713
70,70. Analyzing the Created Project,10,2920
70,70. Adding the Footer,8,2354
70,70. Assigning an Alias to Custom Events,3,1061
70,70. Singletons &amp; Private Constructors,2,809
70,70. Debugging Code directly Inside VS Code,1,435
70,70. Adding Loading Spinners,6,1894
70,70. Creating Documents - An Overview,7,2154
70,70. Adding Dynamic Styles,5,1544
71,71. Wrap Up &amp; Next Steps,5,1543
71,71. Understanding insert() Methods,7,2155
71,71. Section Resources,6,1895
71,71. Wrap Up,1,436
71,71. Classes - A Summary,2,810
71,71. Custom Property and Event Binding Summary,3,1060
71,71. What we Achieved so Far,8,2353
71,71. Creating a Container &amp; Communicating to the Web (WWW),9,2714
71,71. Module Introduction,11,3102
71,71. Using Multiple Triggers,12,3195
71,71. How Angular &amp; Ionic Work Together,10,2956
71,71. Agregar Material Table,13,3321
71,71. Comunicacion asincrona - Instalacion RabbitMQ,15,3744
71,71. Services en Angular,14,3639
71,71. Registrar Nuevo Usuario en Core Identity parte 2,17,4006
71,71. Agregar Material Table,20,4119
71,71. Crear Componente Nuevo Inmueble - Parte 1,21,4348
71,71. React Props System,22,4579
71,71. Setting up the developer environment for Angular,24,4819
71,71. Maquetación de las pegatinas o stickers,28,6414
71,71. Adding a new theme,25,5186
71,71. Evento Load,29,6640
71,71. Autenticación y Autorización,30,6855
71,71. Creando el Repositorio,31,6969
71,71. División de Tablas (Table Splitting),32,7067
71,71. Formik props,34,7623
71,71. MobX actions,33,7336
71,71. Operaciones Básicas con Archivos y Directorios. Parte I,35,7663
71,71. Amplia tus conocimientos,36,7758
71,71. Home Collapse Content,39,8050
71,71. Text Shadows,38,7925
71,71. Formulario de contacto,40,8297
71,71. Introducción a Flexbox y Propiedades para Elementos Padre,41,8528
71,71. Bucles con while,42,8755
71,71. Fondos con imagen,46,9302
71,71. iOS Images,43,8926
71,"71. Métodos Post, Put, Delete",45,8998
71,71. 71. Ejercicio 8,47,9558
71,71. 71. Herramienta de Texto: TypeTool,49,9842
72,72. 72. Modos de Edición de Tipografias,49,9843
72,72. 72. Ejercicio 9,47,9559
72,72. Códi fuente de la sección,45,8997
72,72. Displaying Platform Specific Images,43,8925
72,72. Fondos con degradados,46,9314
72,72. Funciones,42,8756
72,72. Propiedades para los Elementos Hijo,41,8529
72,72. Pie de página,40,8276
72,72. CSS Variables (Custom Properties),38,7924
72,72. Resume Collapse Content,39,8049
72,72. Que es Web API,36,7757
72,72. Operaciones Básicas con Archivos y Directorios. Parte II,35,7651
72,72. Refactoring the app to use MobX,33,7337
72,72. Modals,34,7624
72,72. Entidades de Propiedad (Owned Entities),32,7066
72,72. Controladores y Acciones,31,6950
72,72. Configurando Identity,30,6856
72,72. Timers,29,6641
72,72. Tidying up the app module by using a shared module,25,5187
72,72. Iconos svg a través de una fuente personalizada,28,6415
72,72. Creating the Angular project,24,4818
72,72. Pasando y Recibiendo Props,22,4580
72,72. Crear Componente Nuevo Inmueble - Parte 2,21,4356
72,72. Ordenamiento en Tabla,20,4118
72,72. Registrar Nuevo Usuario en Core Identity Parte 3,17,4007
72,72. Creacion de RabbitMQ Bus en NET Core,15,3743
72,72. Mensajes de Error y Success en Angular,14,3674
72,72. Ordenamiento en Tabla,13,3320
72,72. Important: Extra Routing Modules,10,2957
72,72. Creating Multi-Step Transitions,12,3194
72,72. Using Web Components in Modern Browsers,11,3101
72,72. Making Container to Host Communication Work,9,2715
72,72. Adding the Packages Page,8,2369
72,72. Understanding View Encapsulation,3,1059
72,72. A First Interface,2,811
72,72. Useful Resources &amp; Links,1,437
72,72. Module Introduction,6,1896
72,72. Working with Ordered Inserts,7,2156
72,72. Fixing a Small Bug,5,1542
73,73. Module Resources,5,1541
73,73. Understanding the writeConcern,7,2157
73,73. Adding the File Input Button,6,1897
73,73. Module Introduction,1,438
73,73. Using Interfaces with Classes,2,790
73,73. More on View Encapsulation,3,1058
73,73. Your Challenge,8,2406
73,73. Container to Container Communication: A Basic Solution,9,2716
73,73. Browser Support for Web Components,11,3100
73,73. Multi-Step Transitions and Temporary Styles,12,3193
73,73. Adding &amp; Loading a New Page,10,2958
73,73. Filtros en Tabla,13,3319
73,73. Interfaces genericas para envio de mensajes,15,3742
73,73. Data Models en Angular,14,3640
73,73. Obtener Usuario Actual,17,4008
73,73. Filtros en Tabla,20,4117
73,73. Guardar inmueble en Firebase - Parte 1,21,4349
73,73. Pasando multiples Props - Parte 1,22,4581
73,73. Reviewing the Angular project files in the template,24,4817
73,73. Footer o pie de página del sitio web,28,6416
73,73. Section 6 summary,25,5188
73,"73. Ejercicio completo con el DOM, Eventos y funciones",29,6642
73,73. Funcionalidad de Registro de Usuarios,30,6857
73,73. Reglas de Ruteo,31,6917
73,73. Mapeo de Funciones Escalares,32,7065
73,73. Adding a Modal Manager,34,7625
73,73. MobX strict mode,33,7338
73,73. Trabajando con el Sistema de Ficheros de Windows,35,7649
73,73. Crear una Web API. Parte I,36,7756
73,73. Work Collapse Content,39,8084
73,73. Keyframe Animation 1,38,7923
73,73. Introducción al proyecto,40,8298
73,73. [PRACTICA] Diseñando una pagina con flexbox 1.- Estructura HTML,41,8530
73,73. Comprueba tus reflejos (I),42,8757
73,73. Transform,46,9315
73,73. Profile Page,43,8906
73,73. Introducción a la sección,45,8996
73,73. 73. Qu� es HTML?,47,9560
73,73. 73. Herramienta de Texto: Area Type,49,9844
74,74. 74. Uso y Visualización de Reglas,49,9845
74,74. 74. Primeras etiquetas,47,9561
74,74. Temas puntuales de la sección,45,8995
74,74. Linq Distinct - Unique values from a list,43,8907
74,74. Transition,46,9316
74,74. Comprueba tus reflejos (II),42,8758
74,74. [PRACTICA] Diseñando una pagina con flexbox 2.- Estilos CSS del Header,41,8531
74,74. Iniciando el dashboard,40,8275
74,74. Keyframe Animation 2,38,7922
74,74. Contact Collapse Content,39,8103
74,74. Crear una Web API. Parte II,36,7755
74,74. StreamReader y StreamWriter,35,7648
74,74. Selecting an Activity using MobX,33,7339
74,74. Creating the sign up form,34,7626
74,74. Base de Datos Primero (Database First),32,7064
74,74. Tipos de Dato de Retorno de una Acción,31,6918
74,74. Login - Partes del JSON Web Token (JWT),30,6858
74,74. Validar formulario con JavaScript puro,29,6643
74,74. Introduction,25,5189
74,74. Responsive Web Design y diseño web adaptable - ¿Que aprenderás?,28,6417
74,74. Setting up Angular to use HTTPS,24,4816
74,74. Pasando multiples Props - Parte 2,22,4582
74,74. Guardar inmueble en Firebase - Parte 2,21,4350
74,74. Paginacion en Tabla,20,4116
74,74. Obtener Usuario Actual Parte 2,17,4009
74,74. Implementacion de service bus,15,3741
74,74. Creacion de Data Models en el Proyecto,14,3690
74,74. Paginacion en Tabla,13,3318
74,74. Using Angular Features on Ionic Components,10,3008
74,74. Using Web Components in All Browsers,11,3064
74,74. A Bug in Angular 4 Animations,12,3192
74,74. Introducing Docker Networks: Elegant Container to Container Communication,9,2717
74,74. Styling the Links,8,2407
74,74. Using Local References in Templates,3,1057
74,74. Why Interfaces?,2,812
74,74. Introducing if Statements &amp; Boolean<br><span>(Comparison) Operators</span>,1,439
74,74. The writeConcern in Practice,7,2158
74,74. Converting the Form from a Template Driven to a Reactive Approach,6,1844
74,74. Module Introduction,5,1540
75,75. Setting Dynamic Inline Styles,5,1539
75,75. What is Atomicity?,7,2159
75,75. Adding Image Controls to Store the Image,6,1880
75,75. Using Booleans in Conditions ; More on<br><span>Text Comparisons</span>,1,386
75,75. Readonly Interface Properties,2,789
75,75. @ViewChild() in Angular 8+,3,1056
75,75. Styling our Package Boxes,8,2408
75,75. How Docker Resolves IP Addresses,9,2718
75,75. Styling States and Animations Correctly,12,3191
75,75. Creating a Stencil Project,11,3049
75,75. Setting Up Angular Routes,10,3007
75,75. Boton flotante,13,3317
75,75. Crear collections en Firebase,14,3689
75,75. Implementacion de service bus - parte 2,15,3740
75,75. Obtener Usuario Actual Parte 3,17,4010
75,75. Boton flotante,20,4115
75,75. Almacenar imagenes temporalmente en React,21,4351
75,75. Reutilizacion de componentes,22,4583
75,75. Adding bootstrap and font-awesome,24,4815
75,75. ¿Que es el Responsive web design o el diseño web adaptable?,28,6418
75,75. Creating an error controller for testing errors,25,5190
75,75. Configurando Swagger Para Que Envíe el JWT,30,6859
75,75. Programación Asíncrona,31,6919
